GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US38035010400,38035010400,"Census Tract 104, Grand Forks County, North Dakota",796,41,-,**,600,58,795,32,1078,83,1675,182,-,**
1400000US38035010600,38035010600,"Census Tract 106, Grand Forks County, North Dakota",562,80,-,**,497,105,819,328,807,522,-,**,-,**
1400000US38035010700,38035010700,"Census Tract 107, Grand Forks County, North Dakota",888,62,-,**,690,31,899,57,1005,169,1475,778,-,**
1400000US38035010801,38035010801,"Census Tract 108.01, Grand Forks County, North Dakota",838,147,-,**,648,36,725,155,1462,284,1508,300,-,**
1400000US38035010803,38035010803,"Census Tract 108.03, Grand Forks County, North Dakota",789,72,-,**,687,72,822,23,1164,51,-,**,-,**
1400000US38035010804,38035010804,"Census Tract 108.04, Grand Forks County, North Dakota",848,46,-,**,807,56,903,103,959,161,-,**,-,**
1400000US38035010900,38035010900,"Census Tract 109, Grand Forks County, North Dakota",858,172,-,**,709,544,890,428,-,**,-,**,-,**
1400000US38035011000,38035011000,"Census Tract 110, Grand Forks County, North Dakota",719,102,-,**,617,68,775,31,1306,324,-,**,-,**
1400000US38035011100,38035011100,"Census Tract 111, Grand Forks County, North Dakota",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US38035011200,38035011200,"Census Tract 112, Grand Forks County, North Dakota",765,70,657,262,680,78,748,92,1180,146,-,**,-,**
1400000US38035011400,38035011400,"Census Tract 114, Grand Forks County, North Dakota",794,79,-,**,775,327,500,329,725,187,841,28,-,**
1400000US38035011700,38035011700,"Census Tract 117, Grand Forks County, North Dakota",1120,106,-,**,911,455,1199,129,867,279,1156,366,-,**
1400000US38035011800,38035011800,"Census Tract 118, Grand Forks County, North Dakota",570,114,-,**,458,168,618,51,1042,271,-,**,-,**
1400000US38035011900,38035011900,"Census Tract 119, Grand Forks County, North Dakota",1298,84,-,**,-,**,1051,101,1324,76,1631,95,-,**
1400000US38035012000,38035012000,"Census Tract 120, Grand Forks County, North Dakota",571,62,516,116,-,**,574,100,693,46,-,**,-,**
1400000US38037965900,38037965900,"Census Tract 9659, Grant County, North Dakota",525,115,-,**,367,45,494,122,619,204,1625,951,-,**
1400000US38039968600,38039968600,"Census Tract 9686, Griggs County, North Dakota",405,68,-,**,229,207,473,118,475,337,572,23,-,**
1400000US38041964700,38041964700,"Census Tract 9647, Hettinger County, North Dakota",875,662,-,**,-,**,456,349,1039,268,-,**,-,**
1400000US38041964800,38041964800,"Census Tract 9648, Hettinger County, North Dakota",571,27,-,**,577,83,390,296,-,**,-,**,-,**
1400000US38043966800,38043966800,"Census Tract 9668, Kidder County, North Dakota",504,45,-,**,448,63,440,98,625,335,-,**,-,**
1400000US38045972100,38045972100,"Census Tract 9721, LaMoure County, North Dakota",665,79,-,**,506,161,656,97,650,67,942,17,-,**
1400000US38045972200,38045972200,"Census Tract 9722, LaMoure County, North Dakota",507,95,-,**,342,104,500,150,825,232,532,108,-,**
1400000US38047972500,38047972500,"Census Tract 9725, Logan County, North Dakota",610,48,-,**,-,**,582,56,542,136,829,73,-,**
1400000US38049955600,38049955600,"Census Tract 9556, McHenry County, North Dakota",503,106,-,**,-,**,442,122,389,336,-,**,-,**
1400000US38049955900,38049955900,"Census Tract 9559, McHenry County, North Dakota",536,68,-,**,642,202,534,111,527,81,1031,1007,-,**
1400000US38051972900,38051972900,"Census Tract 9729, McIntosh County, North Dakota",530,46,-,**,493,124,496,270,500,114,573,41,667,377
1400000US38053940100,38053940100,"Census Tract 9401, McKenzie County, North Dakota",433,143,235,41,-,**,425,124,433,344,525,392,-,**
1400000US38053962300,38053962300,"Census Tract 9623, McKenzie County, North Dakota",860,513,-,**,-,**,667,639,2083,1756,-,**,-,**
1400000US38053962400,38053962400,"Census Tract 9624, McKenzie County, North Dakota",1174,183,1611,875,684,289,1089,90,1242,504,2690,166,-,**
1400000US38053962500,38053962500,"Census Tract 9625, McKenzie County, North Dakota",1096,244,-,**,-,**,-,**,-,**,1150,81,820,246
1400000US38055960800,38055960800,"Census Tract 9608, McLean County, North Dakota",678,68,817,413,414,34,683,59,598,385,858,195,779,19
1400000US38055961000,38055961000,"Census Tract 9610, McLean County, North Dakota",562,80,-,**,415,134,576,112,694,345,663,534,-,**
1400000US38057961600,38057961600,"Census Tract 9616, Mercer County, North Dakota",794,87,745,317,-,**,802,95,1111,232,-,**,-,**
1400000US38057961700,38057961700,"Census Tract 9617, Mercer County, North Dakota",572,89,-,**,564,344,552,420,-,**,-,**,-,**
1400000US38057961800,38057961800,"Census Tract 9618, Mercer County, North Dakota",636,88,-,**,458,247,1042,176,632,159,-,**,-,**
1400000US38059020100,38059020100,"Census Tract 201, Morton County, North Dakota",680,57,-,**,643,155,732,107,-,**,1117,632,-,**
1400000US38059020200,38059020200,"Census Tract 202, Morton County, North Dakota",738,116,542,342,481,19,807,178,1106,110,-,**,-,**
1400000US38059020300,38059020300,"Census Tract 203, Morton County, North Dakota",953,38,-,**,879,197,941,54,1111,220,-,**,-,**
1400000US38059020400,38059020400,"Census Tract 204, Morton County, North Dakota",820,175,-,**,465,19,967,258,863,286,-,**,-,**
1400000US38059020500,38059020500,"Census Tract 205, Morton County, North Dakota",757,116,-,**,625,82,682,96,908,312,1141,440,-,**
1400000US38061940300,38061940300,"Census Tract 9403, Mountrail County, North Dakota",773,102,-,**,753,159,670,369,958,269,810,203,-,**
1400000US38061940400,38061940400,"Census Tract 9404, Mountrail County, North Dakota",622,87,-,**,306,239,641,100,625,285,850,92,-,**
1400000US38061955200,38061955200,"Census Tract 9552, Mountrail County, North Dakota",726,41,-,**,-,**,719,44,730,102,1336,103,-,**
1400000US38063959000,38063959000,"Census Tract 9590, Nelson County, North Dakota",488,42,620,23,452,34,506,40,580,82,1636,819,-,**
1400000US38065961200,38065961200,"Census Tract 9612, Oliver County, North Dakota",573,131,-,**,521,13,580,41,870,279,-,**,-,**
1400000US38067950100,38067950100,"Census Tract 9501, Pembina County, North Dakota",583,132,-,**,-,**,459,40,890,168,-,**,-,**
1400000US38067950200,38067950200,"Census Tract 9502, Pembina County, North Dakota",541,73,-,**,645,624,499,54,-,**,-,**,-,**
1400000US38067950300,38067950300,"Census Tract 9503, Pembina County, North Dakota",582,33,-,**,656,82,549,41,700,362,-,**,-,**
1400000US38067950400,38067950400,"Census Tract 9504, Pembina County, North Dakota",1009,725,-,**,325,188,683,110,-,**,-,**,-,**
1400000US38067950500,38067950500,"Census Tract 9505, Pembina County, North Dakota",535,45,-,**,428,14,549,51,628,17,-,**,-,**
1400000US38069956100,38069956100,"Census Tract 9561, Pierce County, North Dakota",654,167,-,**,413,153,826,50,528,9,767,65,-,**
1400000US38069956200,38069956200,"Census Tract 9562, Pierce County, North Dakota",640,86,-,**,-,**,671,93,638,251,-,**,-,**
1400000US38071957600,38071957600,"Census Tract 9576, Ramsey County, North Dakota",557,46,-,**,527,25,531,32,919,287,-,**,-,**
1400000US38071957700,38071957700,"Census Tract 9577, Ramsey County, North Dakota",565,176,-,**,-,**,556,147,-,**,738,389,-,**
1400000US38071957800,38071957800,"Census Tract 9578, Ramsey County, North Dakota",509,70,-,**,448,53,562,61,726,41,-,**,-,**
1400000US38073968900,38073968900,"Census Tract 9689, Ransom County, North Dakota",678,46,-,**,373,37,746,97,690,471,-,**,-,**
1400000US38073969000,38073969000,"Census Tract 9690, Ransom County, North Dakota",830,283,-,**,325,218,-,**,-,**,-,**,-,**
1400000US38073969100,38073969100,"Census Tract 9691, Ransom County, North Dakota",538,61,-,**,340,56,545,95,790,38,-,**,-,**
1400000US38075952900,38075952900,"Census Tract 9529, Renville County, North Dakota",661,53,-,**,325,139,646,110,829,219,813,396,-,**
1400000US38077970700,38077970700,"Census Tract 9707, Richland County, North Dakota",863,410,-,**,-,**,1050,789,1031,358,-,**,-,**
1400000US38077970800,38077970800,"Census Tract 9708, Richland County, North Dakota",680,184,-,**,383,14,446,47,767,92,-,**,890,238
1400000US38077970900,38077970900,"Census Tract 9709, Richland County, North Dakota",591,104,-,**,331,17,598,104,873,60,-,**,-,**
1400000US38077971000,38077971000,"Census Tract 9710, Richland County, North Dakota",549,34,100-,***,436,55,586,16,1088,85,-,**,-,**
1400000US38077971100,38077971100,"Census Tract 9711, Richland County, North Dakota",399,259,-,**,-,**,391,200,1268,1254,-,**,-,**
1400000US38077971400,38077971400,"Census Tract 9714, Richland County, North Dakota",494,173,-,**,421,47,638,214,-,**,442,403,-,**
1400000US38079941800,38079941800,"Census Tract 9418, Rolette County, North Dakota",344,65,-,**,229,155,328,39,449,41,-,**,-,**
1400000US38079951600,38079951600,"Census Tract 9516, Rolette County, North Dakota",478,150,-,**,407,149,525,211,625,306,-,**,-,**
1400000US38079951700,38079951700,"Census Tract 9517, Rolette County, North Dakota",316,46,-,**,223,26,402,100,344,114,-,**,-,**
1400000US38079951900,38079951900,"Census Tract 9519, Rolette County, North Dakota",388,92,-,**,-,**,318,80,428,97,-,**,-,**
1400000US38081974000,38081974000,"Census Tract 9740, Sargent County, North Dakota",687,77,-,**,492,22,657,130,783,56,-,**,-,**
1400000US38081974200,38081974200,"Census Tract 9742, Sargent County, North Dakota",579,42,-,**,275,73,569,31,812,343,831,280,-,**
1400000US38083960200,38083960200,"Census Tract 9602, Sheridan County, North Dakota",330,99,-,**,-,**,258,52,567,154,-,**,-,**
1400000US38085940800,38085940800,"Census Tract 9408, Sioux County, North Dakota",508,67,-,**,-,**,454,129,600,96,460,50,-,**
1400000US38085940900,38085940900,"Census Tract 9409, Sioux County, North Dakota",476,57,-,**,311,64,409,87,525,16,450,132,556,183
1400000US38087965000,38087965000,"Census Tract 9650, Slope County, North Dakota",663,149,-,**,-,**,810,238,642,297,-,**,783,218
1400000US38089963300,38089963300,"Census Tract 9633, Stark County, North Dakota",783,513,-,**,731,12,1591,1268,775,189,-,**,-,**
1400000US38089963400,38089963400,"Census Tract 9634, Stark County, North Dakota",1527,680,-,**,669,306,-,**,-,**,1720,73,-,**
1400000US38089963500,38089963500,"Census Tract 9635, Stark County, North Dakota",1009,189,-,**,783,82,1200,269,1212,806,-,**,-,**
1400000US38089963600,38089963600,"Census Tract 9636, Stark County, North Dakota",958,44,-,**,823,70,1118,410,955,20,1625,460,-,**
1400000US38089963700,38089963700,"Census Tract 9637, Stark County, North Dakota",787,91,668,265,357,202,853,44,1224,209,-,**,-,**
1400000US38089963800,38089963800,"Census Tract 9638, Stark County, North Dakota",1003,495,-,**,772,118,742,181,1475,1173,-,**,-,**
1400000US38089963900,38089963900,"Census Tract 9639, Stark County, North Dakota",957,567,-,**,-,**,858,41,1330,242,-,**,-,**
1400000US38089964000,38089964000,"Census Tract 9640, Stark County, North Dakota",867,182,978,118,-,**,753,582,823,102,1078,506,-,**
1400000US38091968700,38091968700,"Census Tract 9687, Steele County, North Dakota",545,116,-,**,-,**,517,38,533,168,-,**,-,**
1400000US38093967000,38093967000,"Census Tract 9670, Stutsman County, North Dakota",611,96,-,**,338,126,612,106,908,633,-,**,-,**
1400000US38093967200,38093967200,"Census Tract 9672, Stutsman County, North Dakota",625,207,-,**,375,114,892,439,642,194,-,**,-,**
1400000US38093967300,38093967300,"Census Tract 9673, Stutsman County, North Dakota",810,91,-,**,775,284,788,81,1085,180,-,**,-,**
1400000US38093967400,38093967400,"Census Tract 9674, Stutsman County, North Dakota",681,38,-,**,594,498,667,25,950,248,-,**,-,**
1400000US38093967500,38093967500,"Census Tract 9675, Stutsman County, North Dakota",738,62,-,**,809,618,653,90,762,131,-,**,-,**
1400000US38093967800,38093967800,"Census Tract 9678, Stutsman County, North Dakota",548,165,-,**,372,67,652,42,982,104,-,**,-,**
1400000US38095951500,38095951500,"Census Tract 9515, Towner County, North Dakota",520,16,-,**,413,203,527,12,456,129,-,**,-,**
1400000US38097970100,38097970100,"Census Tract 9701, Traill County, North Dakota",595,45,-,**,482,19,564,27,846,59,1090,81,-,**
1400000US38097970200,38097970200,"Census Tract 9702, Traill County, North Dakota",606,56,-,**,471,30,633,20,817,67,-,**,-,**
1400000US38097970300,38097970300,"Census Tract 9703, Traill County, North Dakota",329,183,-,**,-,**,336,326,-,**,-,**,-,**
1400000US38097970400,38097970400,"Census Tract 9704, Traill County, North Dakota",547,49,-,**,319,49,594,49,720,468,-,**,-,**
1400000US38099957800,38099957800,"Census Tract 9578, Walsh County, North Dakota",746,134,-,**,-,**,739,104,-,**,-,**,-,**
1400000US38099957900,38099957900,"Census Tract 9579, Walsh County, North Dakota",423,97,-,**,247,115,658,246,-,**,-,**,-,**
1400000US38099958000,38099958000,"Census Tract 9580, Walsh County, North Dakota",608,168,-,**,-,**,622,144,777,14,-,**,-,**
1400000US38099958100,38099958100,"Census Tract 9581, Walsh County, North Dakota",615,23,-,**,419,23,542,71,622,13,-,**,-,**
1400000US38099958200,38099958200,"Census Tract 9582, Walsh County, North Dakota",594,91,-,**,-,**,596,83,667,357,-,**,-,**
1400000US38099958300,38099958300,"Census Tract 9583, Walsh County, North Dakota",642,101,-,**,-,**,583,83,975,98,825,93,586,13
1400000US38101010100,38101010100,"Census Tract 101, Ward County, North Dakota",604,116,534,94,516,224,759,111,721,265,-,**,-,**
1400000US38101010200,38101010200,"Census Tract 102, Ward County, North Dakota",1163,226,-,**,728,158,1199,242,1363,107,-,**,-,**
1400000US38101010301,38101010301,"Census Tract 103.01, Ward County, North Dakota",910,67,-,**,842,115,929,91,725,209,-,**,-,**
1400000US38101010302,38101010302,"Census Tract 103.02, Ward County, North Dakota",943,48,-,**,-,**,921,58,-,**,-,**,-,**
1400000US38101010400,38101010400,"Census Tract 104, Ward County, North Dakota",1045,145,-,**,873,75,963,184,1066,297,1693,208,-,**
1400000US38101010500,38101010500,"Census Tract 105, Ward County, North Dakota",1037,129,-,**,727,643,868,66,1170,205,-,**,-,**
1400000US38101010600,38101010600,"Census Tract 106, Ward County, North Dakota",1058,122,-,**,909,78,1114,124,1674,173,-,**,-,**
1400000US38101010700,38101010700,"Census Tract 107, Ward County, North Dakota",855,58,-,**,475,84,837,62,1120,48,-,**,-,**
1400000US38101010800,38101010800,"Census Tract 108, Ward County, North Dakota",1061,275,-,**,832,138,965,168,1371,95,-,**,-,**
1400000US38101010900,38101010900,"Census Tract 109, Ward County, North Dakota",1681,74,-,**,685,144,1394,369,1680,77,2094,215,-,**
1400000US38101011000,38101011000,"Census Tract 110, Ward County, North Dakota",704,220,-,**,711,503,655,341,969,57,-,**,-,**
1400000US38101011200,38101011200,"Census Tract 112, Ward County, North Dakota",1055,139,-,**,-,**,900,228,1104,164,1047,221,-,**
1400000US38101011300,38101011300,"Census Tract 113, Ward County, North Dakota",1013,225,657,51,775,499,1070,315,950,617,1250,567,-,**
1400000US38103959800,38103959800,"Census Tract 9598, Wells County, North Dakota",429,70,-,**,-,**,416,91,-,**,-,**,-,**
1400000US38103960000,38103960000,"Census Tract 9600, Wells County, North Dakota",628,93,-,**,-,**,548,113,635,138,757,203,-,**
1400000US38105953400,38105953400,"Census Tract 9534, Williams County, North Dakota",985,336,-,**,1096,517,900,789,-,**,-,**,-,**
1400000US38105953500,38105953500,"Census Tract 9535, Williams County, North Dakota",509,154,-,**,483,88,621,104,675,601,-,**,-,**
1400000US38105953600,38105953600,"Census Tract 9536, Williams County, North Dakota",850,424,-,**,561,514,738,281,2017,1793,676,7,-,**
1400000US38105953700,38105953700,"Census Tract 9537, Williams County, North Dakota",963,148,505,83,858,210,939,121,1346,544,1869,1793,-,**
1400000US38105953800,38105953800,"Census Tract 9538, Williams County, North Dakota",593,310,-,**,457,201,827,111,-,**,-,**,-,**
1400000US38105953900,38105953900,"Census Tract 9539, Williams County, North Dakota",893,178,-,**,1271,362,851,29,1543,305,-,**,-,**
1400000US38105954100,38105954100,"Census Tract 9541, Williams County, North Dakota",944,123,-,**,611,225,983,253,980,479,-,**,-,**
1400000US45001950100,45001950100,"Census Tract 9501, Abbeville County, South Carolina",735,110,-,**,267,167,703,365,765,94,-,**,-,**
1400000US45001950200,45001950200,"Census Tract 9502, Abbeville County, South Carolina",705,81,-,**,-,**,567,68,769,195,1263,935,-,**
1400000US45001950300,45001950300,"Census Tract 9503, Abbeville County, South Carolina",737,84,-,**,-,**,717,203,843,26,-,**,-,**
1400000US45001950400,45001950400,"Census Tract 9504, Abbeville County, South Carolina",569,109,-,**,-,**,597,382,901,544,-,**,-,**
1400000US45001950500,45001950500,"Census Tract 9505, Abbeville County, South Carolina",391,139,-,**,294,70,389,90,991,181,-,**,-,**
1400000US45001950600,45001950600,"Census Tract 9506, Abbeville County, South Carolina",615,142,-,**,-,**,587,104,733,163,-,**,-,**
1400000US45003020100,45003020100,"Census Tract 201, Aiken County, South Carolina",606,47,-,**,-,**,613,42,642,62,-,**,-,**
1400000US45003020200,45003020200,"Census Tract 202, Aiken County, South Carolina",650,275,-,**,-,**,510,46,675,20,-,**,-,**
1400000US45003020301,45003020301,"Census Tract 203.01, Aiken County, South Carolina",942,159,-,**,-,**,611,171,1640,1156,-,**,-,**
1400000US45003020302,45003020302,"Census Tract 203.02, Aiken County, South Carolina",703,89,712,192,926,70,690,234,632,24,-,**,-,**
1400000US45003020400,45003020400,"Census Tract 204, Aiken County, South Carolina",632,132,-,**,-,**,735,163,601,303,-,**,-,**
1400000US45003020500,45003020500,"Census Tract 205, Aiken County, South Carolina",825,78,-,**,660,69,815,70,890,97,-,**,-,**
1400000US45003020601,45003020601,"Census Tract 206.01, Aiken County, South Carolina",1063,333,-,**,-,**,-,**,1144,190,-,**,-,**
1400000US45003020602,45003020602,"Census Tract 206.02, Aiken County, South Carolina",825,80,-,**,-,**,572,276,876,49,-,**,-,**
1400000US45003020701,45003020701,"Census Tract 207.01, Aiken County, South Carolina",592,289,-,**,424,138,778,186,-,**,-,**,-,**
1400000US45003020702,45003020702,"Census Tract 207.02, Aiken County, South Carolina",787,75,-,**,740,51,748,138,856,162,-,**,-,**
1400000US45003020801,45003020801,"Census Tract 208.01, Aiken County, South Carolina",1172,95,-,**,-,**,1121,90,1113,63,1542,456,-,**
1400000US45003020802,45003020802,"Census Tract 208.02, Aiken County, South Carolina",742,48,726,27,663,166,810,81,966,321,-,**,-,**
1400000US45003020901,45003020901,"Census Tract 209.01, Aiken County, South Carolina",584,58,-,**,-,**,564,15,933,45,-,**,-,**
1400000US45003020902,45003020902,"Census Tract 209.02, Aiken County, South Carolina",768,57,-,**,-,**,-,**,772,57,-,**,-,**
1400000US45003021001,45003021001,"Census Tract 210.01, Aiken County, South Carolina",744,74,-,**,-,**,649,151,764,98,1200,189,-,**
1400000US45003021002,45003021002,"Census Tract 210.02, Aiken County, South Carolina",569,63,-,**,-,**,560,46,716,61,-,**,-,**
1400000US45003021101,45003021101,"Census Tract 211.01, Aiken County, South Carolina",614,150,-,**,329,26,535,247,744,347,-,**,-,**
1400000US45003021102,45003021102,"Census Tract 211.02, Aiken County, South Carolina",675,86,-,**,567,432,587,80,922,211,-,**,-,**
1400000US45003021201,45003021201,"Census Tract 212.01, Aiken County, South Carolina",844,184,-,**,-,**,686,34,1476,240,1115,89,-,**
1400000US45003021202,45003021202,"Census Tract 212.02, Aiken County, South Carolina",955,32,-,**,811,51,926,65,1013,78,-,**,-,**
1400000US45003021203,45003021203,"Census Tract 212.03, Aiken County, South Carolina",830,86,-,**,-,**,866,48,1284,178,-,**,-,**
1400000US45003021300,45003021300,"Census Tract 213, Aiken County, South Carolina",980,224,-,**,-,**,785,123,959,139,1410,75,-,**
1400000US45003021400,45003021400,"Census Tract 214, Aiken County, South Carolina",710,141,-,**,467,47,713,118,847,105,-,**,-,**
1400000US45003021500,45003021500,"Census Tract 215, Aiken County, South Carolina",1002,92,-,**,897,134,908,429,1110,85,-,**,-,**
1400000US45003021601,45003021601,"Census Tract 216.01, Aiken County, South Carolina",780,42,-,**,524,104,606,122,800,54,-,**,-,**
1400000US45003021602,45003021602,"Census Tract 216.02, Aiken County, South Carolina",972,86,-,**,-,**,831,62,1120,258,1705,318,-,**
1400000US45003021700,45003021700,"Census Tract 217, Aiken County, South Carolina",630,53,-,**,-,**,595,78,625,78,-,**,-,**
1400000US45003021800,45003021800,"Census Tract 218, Aiken County, South Carolina",598,46,-,**,-,**,588,126,656,119,-,**,-,**
1400000US45003021900,45003021900,"Census Tract 219, Aiken County, South Carolina",698,333,-,**,-,**,-,**,643,201,-,**,-,**
1400000US45003022001,45003022001,"Census Tract 220.01, Aiken County, South Carolina",736,220,-,**,-,**,556,98,917,133,-,**,-,**
1400000US45003022002,45003022002,"Census Tract 220.02, Aiken County, South Carolina",699,115,-,**,542,349,665,19,784,70,-,**,-,**
1400000US45003022100,45003022100,"Census Tract 221, Aiken County, South Carolina",677,43,-,**,-,**,633,24,690,41,-,**,-,**
1400000US45003980100,45003980100,"Census Tract 9801, Aiken County, South Carolina",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US45005970200,45005970200,"Census Tract 9702, Allendale County, South Carolina",608,138,-,**,217,52,602,153,819,330,908,417,-,**
1400000US45005970300,45005970300,"Census Tract 9703, Allendale County, South Carolina",767,116,-,**,-,**,568,43,773,9,-,**,-,**
1400000US45005970400,45005970400,"Census Tract 9704, Allendale County, South Carolina",625,140,-,**,267,115,425,72,762,128,-,**,-,**
1400000US45007000200,45007000200,"Census Tract 2, Anderson County, South Carolina",762,110,-,**,594,94,729,33,1111,97,-,**,-,**
1400000US45007000300,45007000300,"Census Tract 3, Anderson County, South Carolina",916,47,-,**,824,115,935,42,945,52,-,**,-,**
1400000US45007000500,45007000500,"Census Tract 5, Anderson County, South Carolina",680,186,-,**,-,**,527,504,886,195,-,**,-,**
1400000US45007000600,45007000600,"Census Tract 6, Anderson County, South Carolina",537,56,391,210,281,33,636,98,550,461,-,**,-,**
1400000US45007000700,45007000700,"Census Tract 7, Anderson County, South Carolina",636,33,-,**,480,81,631,39,802,132,-,**,-,**
1400000US45007000800,45007000800,"Census Tract 8, Anderson County, South Carolina",721,76,-,**,-,**,683,48,765,34,-,**,-,**
1400000US45007000900,45007000900,"Census Tract 9, Anderson County, South Carolina",708,92,-,**,-,**,712,115,831,197,-,**,-,**
1400000US45007001000,45007001000,"Census Tract 10, Anderson County, South Carolina",887,66,-,**,644,118,932,74,1131,79,-,**,-,**
1400000US45007001100,45007001100,"Census Tract 11, Anderson County, South Carolina",714,66,-,**,631,130,769,70,1116,431,-,**,-,**
1400000US45007010102,45007010102,"Census Tract 101.02, Anderson County, South Carolina",734,14,-,**,-,**,722,9,926,162,-,**,-,**
1400000US45007010103,45007010103,"Census Tract 101.03, Anderson County, South Carolina",1012,297,-,**,-,**,-,**,1058,131,-,**,-,**
1400000US45007010104,45007010104,"Census Tract 101.04, Anderson County, South Carolina",913,240,-,**,-,**,711,234,919,403,-,**,-,**
1400000US45007010200,45007010200,"Census Tract 102, Anderson County, South Carolina",837,96,-,**,-,**,-,**,824,235,875,244,-,**
1400000US45007010300,45007010300,"Census Tract 103, Anderson County, South Carolina",633,23,-,**,543,50,633,18,646,83,-,**,-,**
1400000US45007010401,45007010401,"Census Tract 104.01, Anderson County, South Carolina",684,57,-,**,-,**,670,38,804,195,-,**,-,**
1400000US45007010402,45007010402,"Census Tract 104.02, Anderson County, South Carolina",622,91,-,**,-,**,521,37,696,174,-,**,-,**
1400000US45007010500,45007010500,"Census Tract 105, Anderson County, South Carolina",846,77,-,**,-,**,877,54,753,199,1059,807,-,**
1400000US45007010600,45007010600,"Census Tract 106, Anderson County, South Carolina",725,78,-,**,-,**,722,28,694,236,-,**,-,**
1400000US45007010700,45007010700,"Census Tract 107, Anderson County, South Carolina",638,82,-,**,327,36,606,106,829,94,1302,272,-,**
1400000US45007010800,45007010800,"Census Tract 108, Anderson County, South Carolina",819,225,-,**,-,**,-,**,830,145,-,**,-,**
1400000US45007010900,45007010900,"Census Tract 109, Anderson County, South Carolina",759,175,-,**,-,**,-,**,780,27,-,**,-,**
1400000US45007011001,45007011001,"Census Tract 110.01, Anderson County, South Carolina",964,236,-,**,-,**,-,**,889,74,-,**,-,**
1400000US45007011002,45007011002,"Census Tract 110.02, Anderson County, South Carolina",681,34,-,**,-,**,664,23,1275,279,-,**,-,**
1400000US45007011100,45007011100,"Census Tract 111, Anderson County, South Carolina",729,87,-,**,623,15,742,82,886,255,960,26,-,**
1400000US45007011201,45007011201,"Census Tract 112.01, Anderson County, South Carolina",2071,337,-,**,1694,585,2351,251,-,**,-,**,-,**
1400000US45007011202,45007011202,"Census Tract 112.02, Anderson County, South Carolina",1387,594,-,**,-,**,1046,327,1278,203,1634,264,-,**
1400000US45007011300,45007011300,"Census Tract 113, Anderson County, South Carolina",666,93,-,**,-,**,636,33,843,164,-,**,-,**
1400000US45007011401,45007011401,"Census Tract 114.01, Anderson County, South Carolina",648,115,-,**,-,**,563,126,679,315,-,**,-,**
1400000US45007011402,45007011402,"Census Tract 114.02, Anderson County, South Carolina",531,142,-,**,462,280,625,174,659,307,-,**,-,**
1400000US45007011500,45007011500,"Census Tract 115, Anderson County, South Carolina",590,168,-,**,-,**,560,205,864,212,-,**,-,**
1400000US45007011600,45007011600,"Census Tract 116, Anderson County, South Carolina",790,122,-,**,-,**,-,**,803,98,-,**,-,**
1400000US45007011700,45007011700,"Census Tract 117, Anderson County, South Carolina",609,123,-,**,-,**,563,106,637,290,-,**,-,**
1400000US45007011800,45007011800,"Census Tract 118, Anderson County, South Carolina",752,139,-,**,-,**,810,314,750,142,-,**,-,**
1400000US45007011901,45007011901,"Census Tract 119.01, Anderson County, South Carolina",632,53,-,**,559,229,640,89,643,456,-,**,-,**
1400000US45007011902,45007011902,"Census Tract 119.02, Anderson County, South Carolina",678,129,-,**,289,133,687,300,832,181,-,**,-,**
1400000US45007012001,45007012001,"Census Tract 120.01, Anderson County, South Carolina",790,44,502,132,521,31,826,47,1192,387,-,**,-,**
1400000US45007012002,45007012002,"Census Tract 120.02, Anderson County, South Carolina",704,65,-,**,-,**,607,265,718,56,-,**,-,**
1400000US45007012200,45007012200,"Census Tract 122, Anderson County, South Carolina",678,47,-,**,-,**,600,124,680,43,981,89,-,**
1400000US45007012300,45007012300,"Census Tract 123, Anderson County, South Carolina",635,44,-,**,909,742,629,58,626,244,-,**,-,**
1400000US45009960100,45009960100,"Census Tract 9601, Bamberg County, South Carolina",695,106,-,**,-,**,500,437,791,126,-,**,-,**
1400000US45009960200,45009960200,"Census Tract 9602, Bamberg County, South Carolina",848,92,-,**,-,**,805,475,867,48,-,**,-,**
1400000US45009960300,45009960300,"Census Tract 9603, Bamberg County, South Carolina",578,229,-,**,-,**,400,377,-,**,-,**,-,**
1400000US45009960400,45009960400,"Census Tract 9604, Bamberg County, South Carolina",681,259,-,**,273,27,596,286,903,352,-,**,-,**
